FMID,MarketName,City,County,State,Zip,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1011171,Ames Main Street Farmers' Market,"AMES, IA",Story,Iowa,50010,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
1000284,Amherst Farmers' Market,AMHERST CENTER,Hampshire,Massachusetts,01002,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
1006748,Amherst Wednesday Market at Kendrick Park,AMHERST,Hampshire,Massachusetts,01004,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1
1009833,Amherst Winter Farmers' Market,AMHERST,Hampshire,Massachusetts,01002,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1001135,Amma Farmers Market,AMMA,Roane,West Virginia,25252,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1010105,Amqui Station Farmers Market,MADISON,Davidson,Tennessee,37115,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1016853,Amsterdam Saturday Farmers/Crafters Market,AMSTERDAM,Montgomery,New York,12010,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1012157,Anaconda Community Market,ANACONDA,Deer Lodge,Montana,59711,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1005944,Anacortes Farmers Market,ANACORTES,Skagit,Washington,98221,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1007258,Anchorage Farmers Market,ANCHORAGE,Anchorage,Alaska,99645,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1002640,Anchorage Market & Festival,ANCHORAGE,Anchorage,Alaska,99501,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1016848,Anderson City Market,ANDERSON,Madison,Indiana,46012,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0
1008251,Anderson County Farmers Market,ANDERSON,Anderson,South Carolina,29621,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1008727,Anderson County Farmers Market,LAWRENCEBURG,Anderson,Kentucky,40342,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1004991,Anderson Farmers' Market,CINCINNATI,Hamilton,Ohio,45230,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1003516,Andersonville Farmers Market,CHICAGO,Cook,Illinois,60640,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
1012040,Andover Farmers' Market,ANDOVER,Essex,Massachusetts,01810,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
1006378,Angelica Farmers' Market,ANGELICA,Allegany,New York,14709,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
1010280,Angelina County Farmers Market,LUFKIN,Angelina,Texas,75901,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1
1006268,Angels Camp Farmers Market-Fresh Fridays,ANGELS CAMP,Calaveras,California,95222,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1010223,Ann Arbor Farmers Market,ANN ARBOR,Washtenaw,Michigan,48104,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1010380,Anna House Farm Stand,ELMONT,Nassau,New York,11003,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1012588,Annandale Farmers Market,ANNANDALE,Fairfax,Virginia,22003,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1001142,Anne Arundel County Farmers' Market (Riva),ANNAPOLIS,Anne Arundel,Maryland,21401,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1000306,Anselma Farmers' and Artisans' Market,CHESTER SPRINGS,Chester,Pennsylvania,19425,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1000405,Anson County Farmers Market,WADESBORO,Anson,North Carolina,28170,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011248,Antelope Valley Winery Farmer's Market,LANCASTER,Los Angeles,California,93534,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1012651,Anthem Farmers Market,ANTHEM,Maricopa,Arizona,85086,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
1004557,"Antigo Farmers Market, Inc.",ANTIGO,Langlade,Wisconsin,54409,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1011109,Apex Farmers Market,APEX,Wake,North Carolina,27502,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1011158,"Appalachian (Newport) Farmers Market, Cocke County TN",NEWPORT,Cocke,Tennessee,37821,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1000683,Apple Country Farmers Market,LUBBOCK,Lubbock,Texas,79401,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000685,Apple Country Farmers Market,IDALOU,Lubbock,Texas,79329,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018356,Appleton Area Farmers Market,APPLETON,Swift,Minnesota,56208,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000431,Appleton Downtown Farm Market,APPLETON,Outagamie,Wisconsin,54911,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1009687,Aptos Farmers Market at Cabrillo College,APTOS,Santa Cruz,California,95003,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0
1001738,Aquidneck Growers' Markets,MIDDLETOWN,Newport,Rhode Island,02840,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1
1010986,Aquidneck Growers' Markets in Newport,NEWPORT,Newport,Rhode Island,02840,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0
1001764,Arcade Farmers' Market,ARCADE,Wyoming,New York,14009,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1000558,Arcadia Valley Farmers' Market,IRONTON,Iron,Missouri,63650,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1012474,Arcadia's Mobile Market -- Barry Farm Recreation Center,WASHINGTON,District of Columbia,District of Columbia,20020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012410,Arcadia's Mobile Market -- Children's National Medical Center WIC Clinic,WASHINGTON,District of Columbia,District of Columbia,20010,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012375,Arcadia's Mobile Market -- Community of Hope - Conway Health and Resource Center,WASHINGTON,District of Columbia,District of Columbia,20032,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012453,Arcadia's Mobile Market -- Community of Hope Family Health & Birth Center,WASHINGTON,District of Columbia,District of Columbia,20002,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012422,Arcadia's Mobile Market -- Congress Heights Senior Wellness Center,WASHINGTON,District of Columbia,District of Columbia,20032,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012455,Arcadia's Mobile Market -- Deanwood Recreation Center,WASHINGTON,District of Columbia,District of Columbia,20019,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012477,Arcadia's Mobile Market -- Edgewood Commons,WASHINGTON,District of Columbia,District of Columbia,20017,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012413,Arcadia's Mobile Market -- Hendley Elementary,WASHINGTON,District of Columbia,District of Columbia,20032,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012419,Arcadia's Mobile Market -- Ledroit Park,WASHINGTON,District of Columbia,District of Columbia,20001,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012454,Arcadia's Mobile Market -- Parkside Unity Healthcare/Circle 7 Express,WASHINGTON,District of Columbia,District of Columbia,20019,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012374,Arcadia's Mobile Market -- The Overlook at Oxon Run,WASHINGTON,District of Columbia,District of Columbia,20032,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1012427,Arcadia's Mobile Market -- United Medical Center,WASHINGTON,District of Columbia,District of Columbia,20032,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1012377,Arcadia's Mobile Market -- Wah Luck House Chinatown,WASHINGTON,District of Columbia,District of Columbia,20001,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1002085,Arcata Plaza Farmers' Market,ARCATA,Humboldt,California,95521,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
1018326,Archwood Green Barns Farmers' Market,THE PLAINS,Fauquier,Virginia,20198,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1002798,Arenac Conservation District Farmers Market,STANDISH,Arenac,Michigan,48658,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010882,Argus Farm Stop,ANN ARBOR,Washtenaw,Michigan,48103,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
1001018,Arkansas Local Food Network Online Farmers Market,LITTLE ROCK,Pulaski,Arkansas,72201,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1017963,Arlington Farm and Art Market,ARLINGTON,Reno,Kansas,67514,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
1008236,Arlington Farmers Market,POUGHKEEPSIE,Dutchess,New York,12603,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
1009968,Arlington Farmers Market,"ARLINGTON, MA.",Middlesex,Massachusetts,02474,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
1018253,Arlington Farmers Market,ARLINGTON,Arlington,Virginia,22201,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0
1018561,Arlington Farmers Market,ARLINGTON,Snohomish,Washington,,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1010945,Arlington Mill Farmers Market,ARLINGTON,Arlington,Virginia,22204,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1011958,Arlington Park Farmers Market,JERSEY CITY,Hudson,New Jersey,07304,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1011122,Armijo Village Growers' Market,ALBUQUERQUE,Bernalillo,New Mexico,87105,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1012822,Armory Farmers Market,PROVIDENCE,Providence,Rhode Island,02909,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0
1001991,Arnold Farmers Market,ARNOLD,Jefferson,Missouri,63010,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
1008855,Artisan and Agriculture Market,BRUCE TOWNSHIP,Macomb,Michigan,48065,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1010575,Artisan Exchange West Chester,WEST CHESTER,Chester,Pennsylvania,19382,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1008534,Artisan Foodworks Thursday Evening Market,COLUMBUS,Bartholomew,Indiana,47201,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1005081,Arvada Farmers Market,ARVADA,Jefferson,Colorado,80002,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1004350,Asbury Park Carousel Farmers' Market,ASBURY PARK,Monmouth,New Jersey,07712,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1003061,Ashburn Farmers Market,ASHBURN,Loudoun,Virginia,20147,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
1016829,Ashburnham Farmers' Market,ASHBURNHAM,Worcester,Massachusetts,01430,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1003219,Ashe County Farmers Market,WEST JEFFERSON,Ashe,North Carolina,28694,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0
1008904,Asheville City Market,ASHEVILLE,Buncombe,North Carolina,28801,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0
1008905,Asheville City Market - South,ASHEVILLE,Buncombe,North Carolina,28803,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1000887,Ashfield Farmers Market,ASHFIELD,Franklin,Massachusetts,01330,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005158,Ashland Area Farmers Market,ASHLAND,Ashland,Wisconsin,54846,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1009810,Ashland Farmers Market,ASHLAND,Middlesex,Massachusetts,01721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
1008897,Ashland Farmers Market,ASHLAND,Hanover,Virginia,23005,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
1000836,Ashley Valley Farmers' Market (Vernal),VERNAL,Uintah,Utah,,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1008599,Ashmont/Peabody Square Farmers Market,DORCHESTER,Suffolk,Massachusetts,02124,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1004692,Aspen Grove Farmers' Market,LITTLETON,Arapahoe,Colorado,80120,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
1000086,Astoria Greenmarket,QUEENS,Queens,New York,11106,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003661,Astoria Sunday Market,ASTORIA,Clatsop,Oregon,97103,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
1001245,ASU Regional Farmers Market,JONESBORO,Craighead,Arkansas,72401,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
1002984,Atchison Farmers Market,ATCHISON,Atchison,Kansas,66002,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018305,Athens Farmers Market,ATHENS,Calhoun,Michigan,49011,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1005086,Athens Farmers Market,ATHENS,Athens,Ohio,45701,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1010034,Athens Farmers Market at Market Park,ATHENS,McMinn,Tennessee,37303,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1008974,Athens Farmers Market Downtown,ATHENS,Clarke,Georgia,30601,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1018033,"Athens Farmers Market, L.L.C.",ATHENS,Clarke,Georgia,30601,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
1018032,"Athens Farmers Market, LLC",ATHENS,Clarke,Georgia,30606,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0
1000297,Athens Locally Grown,ATHENS,Clarke,Georgia,30603,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1011861,Athens Saturday Market,ATHENS,Limestone,Alabama,35611,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1002987,Atherton Market,CHARLOTTE,Mecklenburg,North Carolina,28203,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1000750,Athol Farmers Market,ATHOL,Worcester,Massachusetts,01331,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1000708,Atlantic City Farmers' Market,ATLANTIC CITY,Atlantic,New Jersey,08401,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1000464,Atlantic Farmers Market,ATLANTIC,Cass,Iowa,50022,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1006303,Atlantic Highlands Chamber of Commerce Farmers' Market,ATLANTIC HIGHLANDS,Monmouth,New Jersey,07716,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
1001503,Attala County Farmers Market,KOSCIUSKO,Attala,Mississippi,39090,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1002860,Attalla City Farmers Market,ATTALLA,Etowah,Alabama,39554,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1018330,Attleboro Farmers Market,ATTLEBORO,Bristol,Massachusetts,02703,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1010003,Atwater Village Farmers' Market,LOS ANGELES,Los Angeles,California,90039,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1002377,Auburn Farmers Co-op Market Inc.,AUBURN,Cayuga,New York,13021,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1018270,Auburn Farmers' market,AUBURN,Androscoggin,Maine,04210,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1
1006410,Auburn Hills Farmers Market,AUBURN HILLS,Oakland,Michigan,48326,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1011950,Auburn International Farmers Market,AUBURN,King,Washington,98001,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
1003923,Audubon Farmers Market,MINNEAPOLIS,Hennepin,Minnesota,55418,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008999,Audubon Park Community Market,ORLANDO,Orange,Florida,32803,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0
1004300,Augusta Farmers' Market at Mill Park,AUGUSTA,Kennebec,Maine,04330,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000870,Augusta State Farmer's Market,AUGUSTA,Richmond,Georgia,30901,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1000559,Aurora Local Farmer's Market - Summer Market,AURORA,Lawrence,Missouri,65605,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1005604,Aurora Local Farmers' Market,AURORA,Lawrence,Missouri,65605,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1010694,Aurora Local Farmers' Market - Winter Market,AURORA,Lawrence,Missouri,65605,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1011929,Aurora's Farmers Market Downtown,AURORA,Kane,Illinois,60505,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1011927,Aurora's Farmers Market East,AURORA,DuPage,Illinois,60607,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
1011928,Aurora's Farmers Market West,AURORA,Kane,Illinois,60506,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1001695,Ausable Valley Farmers Market,AUSABLE FORKS,Essex,New York,12912,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1012430,Austin Farmers' Market,AUSTIN,Mower,Minnesota,55912,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1011490,Austintown Farmers Market,AUSTINTOWN,Mahoning,Ohio,44515,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0
1011826,Authentically Ajo Farmers Market,AJO,Pima,Arizona,85321,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
1010695,Ava Growers' Market,AVA,Douglas,Missouri,65608,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
